Name,Division,Group,Department,Program Name,Course Name,Duration(in hrs),Completed,Enrollment Time,Completion Time,Learning Hours Spent,Course Grade,Skills Learned
Person_273,One IT,#,Automation,Six Sigma Yellow Belt Learning Program,Six Sigma Principles,7.5,,,,,,Process; Trigonometric Integral; Lean Six Sigma; Six Sigma; Leadership and Management
Person_273,One IT,#,Automation,Design Thinking Learning Program,Design Thinking for Innovation,5.5,No,2023-03-28T04:18:01.000Z,,0,0,Design Thinking; Innovation; Leadership and Management
Person_273,One IT,#,Automation,Six Sigma Yellow Belt Learning Program,Six Sigma Tools for Improve and Control,4,,,,,,Trigonometric Integral; Process Improvement; Hypothesis; Lean Six Sigma; Hypothesis Testing; Six Sigma; Process; Analysis; Leadership and Management; Project
Person_273,One IT,#,Automation,Six Sigma Yellow Belt Learning Program,Six Sigma Tools for Analyze,3.9,,,,,,Process; General Statistics; Probability; Analysis; Studentized Residual; Trigonometric Integral; Data Analysis; Six Sigma
Person_273,One IT,#,Automation,Six Sigma Yellow Belt Learning Program,Six Sigma Tools for Define and Measure,4.1,,,,,,Trigonometric Integral; Basic Descriptive Statistics; Six Sigma; Project Management; Data Analysis; Measurement; General Statistics; Project; Leadership and Management; Analysis
Person_274,HRM,#,Learning & Development,School of Blockchain,Transacting on the Blockchain,5.9,,,,,,Cryptocurrency; BlockChain; Smart Contract; Finance
Person_274,HRM,#,Learning & Development,School of Blockchain,Blockchain Opportunity Analysis,5.8,,,,,,BlockChain; Analysis; Modeling; Leadership and Management
Person_274,HRM,#,Learning & Development,School of Blockchain,Introduction to Blockchain Technologies,10.9,No,2023-05-02T09:12:48.000Z,,0.92,18,Bitcoin; Cryptocurrency; BlockChain
Person_274,HRM,#,Learning & Development,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
Person_275,Raw Materials,West Bokaro,Power Generation,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_275,Raw Materials,West Bokaro,Power Generation,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_275,Raw Materials,West Bokaro,Power Generation,Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,,,,,,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_275,Raw Materials,West Bokaro,Power Generation,Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,,,,,,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_275,Raw Materials,West Bokaro,Power Generation,Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,,,,,,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_275,Raw Materials,West Bokaro,Power Generation,Project Mgmt Learning Program-Generic,Project Management Project,4.3,,,,,,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_276,One IT,#,IT Services,School of Visualization ONE IT,Data Visualization with Tableau Project,6.3,,,,,,Tableau Software; Data Analysis; Data Visualization; Software; Analysis
Person_276,One IT,#,IT Services,Design Thinking Learning Program,Design Thinking for Innovation,5.5,,,,,,Design Thinking; Innovation; Leadership and Management
Person_276,One IT,#,IT Services,School of Visualization ONE IT,Essential Design Principles for Tableau,11,,,,,,Principle; Tableau Software; Data Visualization; Software
Person_276,One IT,#,IT Services,School of Visualization ONE IT,Fundamentals of Visualization with Tableau,8.1,,,,,,Tableau Software; Data Visualization; Software
Person_276,One IT,#,IT Services,School of Visualization ONE IT,Visual Analytics with Tableau,8.1,,,,,,Map; Analytics; Tableau Software; Data Visualization; Software
Person_276,One IT,#,IT Services,School of Visualization ONE IT,Creating Dashboards and Storytelling with Tableau,13.4,,,,,,Storytelling; Tableau Software; Data Visualization; Software
Person_277,One IT,#,IT Services,School of Visualization ONE IT,Fundamentals of Visualization with Tableau,8.1,No,2023-03-01T07:16:06.000Z,,0,0,Tableau Software; Data Visualization; Software
Person_277,One IT,#,IT Services,School of Visualization ONE IT,Visual Analytics with Tableau,8.1,,,,,,Map; Analytics; Tableau Software; Data Visualization; Software
Person_277,One IT,#,IT Services,School of Visualization ONE IT,Essential Design Principles for Tableau,11,,,,,,Principle; Tableau Software; Data Visualization; Software
Person_277,One IT,#,IT Services,School of Visualization ONE IT,Creating Dashboards and Storytelling with Tableau,13.4,,,,,,Storytelling; Tableau Software; Data Visualization; Software
Person_277,One IT,#,IT Services,Design Thinking Learning Program,Design Thinking for Innovation,5.5,No,2023-04-06T16:39:30.000Z,,0.04,0,Design Thinking; Innovation; Leadership and Management
Person_277,One IT,#,IT Services,School of Visualization ONE IT,Data Visualization with Tableau Project,6.3,,,,,,Tableau Software; Data Analysis; Data Visualization; Software; Analysis
Person_278,Raw Materials,O M & Q,P&L - Noamundi,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_278,Raw Materials,O M & Q,P&L - Noamundi,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_278,Raw Materials,O M & Q,P&L - Noamundi,Business Communication Learning Program,Graphic Design,4.7,,,,,,Typography; Graphic Design; Computer Graphics
Person_278,Raw Materials,O M & Q,P&L - Noamundi,Business Communication Learning Program,Effective Communication Capstone Project,4.4,,,,,,Grammar; Presentation; Business Writing; Speech; Public Speaking; Graphic Design; Computer Graphics; Writing; Communication; Project
Person_278,Raw Materials,O M & Q,P&L - Noamundi,Business Communication Learning Program,Successful Presentation,4.5,,,,,,Presentation; Speech; Public Speaking; Communication
Person_278,Raw Materials,O M & Q,P&L - Noamundi,Business Communication Learning Program,Business Writing,9.2,,,,,,Grammar; Writing; Business Writing; Communication
Person_279,Iron Making,Blast Furnaces,A-F Blast Furnaces,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_279,Iron Making,Blast Furnaces,A-F Blast Furnaces,Design Thinking Learning Program,Design Thinking for Innovation,5.5,,,,,,Design Thinking; Innovation; Leadership and Management
Person_279,Iron Making,Blast Furnaces,A-F Blast Furnaces,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-05-10T10:46:29.000Z,,0.27,0,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_280,One IT,#,Automation,AI Engineering Learning Program ONE IT,Introduction to Deep Learning & Neural Networks with Keras,5.8,,,,,,Convolutional Neural Network; Artificial Neural Networks; Deep Learning; Keras
Person_280,One IT,#,Automation,AI Engineering Learning Program ONE IT,Deep Neural Networks with PyTorch,14,,,,,,Convolutional Neural Network; PyTorch; Human Learning; Artificial Neural Networks; Deep Learning
Person_280,One IT,#,Automation,AI Engineering Learning Program ONE IT,Building Deep Learning Models with TensorFlow,4.9,,,,,,Recurrent Neural Network; Deep Learning; Convolutional Neural Network; Artificial Neural Networks; Human Learning; Tensorflow; Autoencoder
Person_280,One IT,#,Automation,AI Engineering Learning Program ONE IT,AI Capstone Project with Deep Learning,5.1,,,,,,PyTorch; Artificial Neural Networks; Deep Learning; Keras; Human Learning
Person_280,One IT,#,Automation,AI Engineering Learning Program ONE IT,Scalable Machine Learning on Big Data using Apache Spark,7.8,,,,,,Apache; Apache Spark; Human Learning; Big Data; Machine Learning
Person_280,One IT,#,Automation,AI Engineering Learning Program ONE IT,Machine Learning with Python,12.3,No,2023-03-18T05:41:21.000Z,,4.02,24,Computer Programming; Algorithms; Analysis; Data Clustering Algorithms; Regression; Human Learning; Python Programming; Statistical Classification; Decision Tree; Machine Learning
Person_280,One IT,#,Automation,Design Thinking Learning Program,Design Thinking for Innovation,5.5,,,,,,Design Thinking; Innovation; Leadership and Management
Person_281,Tech&NMB,Research & Development,R&D,Personal Development Learning Program,Inspiring Leadership through Emotional Intelligence,14.8,No,2023-02-14T08:45:21.000Z,,5.77,14.86,Emotional Intelligence; Mindfulness; Coaching; Leadership; Leadership Development; Leadership and Management
Person_281,Tech&NMB,Research & Development,R&D,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-02-20T09:31:19.000Z,,1.66,25,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_281,Tech&NMB,Research & Development,R&D,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_282,TSM,Khopoli Operations,Maintenance,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
Person_282,TSM,Khopoli Operations,Maintenance,School of Blockchain,Introduction to Blockchain Technologies,10.9,Yes,2023-05-02T09:05:54.000Z,2023-05-20T12:02:35.000Z,8.51,96,Bitcoin; Cryptocurrency; BlockChain
Person_282,TSM,Khopoli Operations,Maintenance,School of Blockchain,Blockchain Opportunity Analysis,5.8,,,,,,BlockChain; Analysis; Modeling; Leadership and Management
Person_282,TSM,Khopoli Operations,Maintenance,School of Blockchain,Transacting on the Blockchain,5.9,No,2023-05-20T12:46:13.000Z,,0.13,0,Cryptocurrency; BlockChain; Smart Contract; Finance
Person_283,TQM and E&P,Projects & Construction TSK,"Steel, Mills & Utilities",School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_283,TQM and E&P,Projects & Construction TSK,"Steel, Mills & Utilities",School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_283,TQM and E&P,Projects & Construction TSK,"Steel, Mills & Utilities",Agile Management-Engineering & Projects,Financing and Initiating Major Engineering Projects,6.5,,,,,,Presentation; Risk; Project Plan; Project Planning; Project Management; Finance; Planning; Project; Leadership; Leadership and Management
Person_283,TQM and E&P,Projects & Construction TSK,"Steel, Mills & Utilities",Agile Management-Engineering & Projects,Major Engineering Projects: Governance Risk and Scope,8.4,,,,,,Project; Leadership and Management; Risk Management; Risk; Project Management
Person_283,TQM and E&P,Projects & Construction TSK,"Steel, Mills & Utilities",Agile Management-Engineering & Projects,Major Engineering Project Performance,9.1,No,2023-02-07T08:39:20.000Z,,5.82,31.87,Project Management; Performance; Project; Leadership and Management
Person_284,HRM,#,Learning & Development,Data-Based Decision Making Learning Prog,Exploring and Producing Data for Business Decision Making,18,Yes,2023-02-08T07:08:32.000Z,2023-03-06T09:39:32.000Z,18.85,98.84,Statistical Analysis; Data Analysis; Microsoft Excel; General Statistics; Analysis
Person_284,HRM,#,Learning & Development,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-02-18T03:05:49.000Z,2023-03-09T11:51:24.000Z,4.9,97.5,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_284,HRM,#,Learning & Development,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-03-14T15:02:12.000Z,2023-03-20T08:27:45.000Z,5.77,96.88,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_284,HRM,#,Learning & Development,Data-Based Decision Making Learning Prog,Inferential and Predictive Statistics for Business,13.6,Yes,2023-03-10T04:41:41.000Z,2023-03-31T22:17:55.000Z,11.77,93.36,Predictive Analytics; Statistical Analysis; Statistical Hypothesis Testing; Hypothesis; Hypothesis Testing; Inference; Regression; General Statistics; Regression Analysis; Analysis
Person_285,VP Financial Oprns.& Corporate Reporting,Financial Operations & Business Finance,BAG Steel & RM,Financial Analysis Learning Program,The Language and Tools of Financial Analysis,10.3,,,,,,Financial Ratio; Balance Sheet; Financial Analysis; Finance; Accounting; Analysis
Person_285,VP Financial Oprns.& Corporate Reporting,Financial Operations & Business Finance,BAG Steel & RM,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_285,VP Financial Oprns.& Corporate Reporting,Financial Operations & Business Finance,BAG Steel & RM,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_286,HRM,HRM Center of Excellence (CoE),HRM Delivery Services,School of Blockchain,Introduction to Blockchain Technologies,10.9,No,2023-05-02T18:23:40.000Z,,2.28,0,Bitcoin; Cryptocurrency; BlockChain
Person_286,HRM,HRM Center of Excellence (CoE),HRM Delivery Services,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
Person_286,HRM,HRM Center of Excellence (CoE),HRM Delivery Services,School of Blockchain,Blockchain Opportunity Analysis,5.8,,,,,,BlockChain; Analysis; Modeling; Leadership and Management
